,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
13429,-50.655440000000006,-71.1973,335.99,0.47,0.48,2022-01-09,605,1,nominal,2.0NRT,272.62,6.2,N
13462,-23.55534,-70.38159,305.98,0.41,0.37,2022-01-09,559,1,nominal,2.0NRT,286.86,0.89,N
13464,-23.784270000000003,-70.32038,304.95,0.41,0.37,2022-01-09,559,1,nominal,2.0NRT,285.15,1.27,N
13493,-23.82314,-70.31886999999999,332.83,0.41,0.37,2022-01-09,559,1,nominal,2.0NRT,288.32,3.85,N
13494,-23.82374,-70.3148,326.09,0.41,0.37,2022-01-09,559,1,nominal,2.0NRT,289.81,3.85,N
13590,-27.41425,-70.26321999999999,301.23,0.44,0.39,2022-01-09,601,1,nominal,2.0NRT,287.04,1.39,N
13597,-28.479190000000003,-71.25036999999999,304.8,0.42,0.38,2022-01-09,559,1,nominal,2.0NRT,287.86,0.78,N
13603,-32.74844,-70.57575,298.55,0.48,0.4,2022-01-09,601,1,nominal,2.0NRT,286.52,0.6,N
13604,-32.749629999999996,-70.57751,298.87,0.48,0.4,2022-01-09,601,1,nominal,2.0NRT,285.98,0.54,N
13609,-34.102940000000004,-70.45992,308.59,0.51,0.41,2022-01-09,601,1,nominal,2.0NRT,286.94,0.91,N
13610,-34.10358,-70.45448,298.63,0.51,0.41,2022-01-09,601,1,nominal,2.0NRT,287.24,1.3,N
13611,-34.106770000000004,-70.46024,328.77,0.51,0.41,2022-01-09,601,1,nominal,2.0NRT,289.5,16.54,N
13612,-34.107409999999994,-70.4548,317.39,0.51,0.41,2022-01-09,601,1,nominal,2.0NRT,288.41,11.41,N
13613,-36.865520000000004,-71.37402,312.1,0.5,0.41,2022-01-09,601,1,nominal,2.0NRT,275.09,1.37,N
