,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
8263,-32.80207,-70.95094,333.51,0.55,0.43,2022-03-16,523,1,nominal,2.0NRT,288.22,5.15,N
8266,-33.2952,-70.72865,327.92,0.52,0.42,2022-03-16,523,1,nominal,2.0NRT,290.28,3.4,N
8267,-34.84109,-71.07406999999999,308.42,0.51,0.41,2022-03-16,525,1,nominal,2.0NRT,286.4,1.39,N
8268,-34.84321,-71.07597,305.79,0.51,0.41,2022-03-16,525,1,nominal,2.0NRT,286.19,1.01,N
8271,-36.19934,-71.96281,331.25,0.53,0.42,2022-03-16,525,1,nominal,2.0NRT,287.34,4.48,N
8272,-36.86542,-71.38115,302.88,0.49,0.4,2022-03-16,525,1,nominal,2.0NRT,283.33,0.92,N
8273,-36.903,-71.89928,307.77,0.52,0.41,2022-03-16,525,1,nominal,2.0NRT,286.26,1.87,N
8274,-36.90418,-71.89349,303.38,0.52,0.41,2022-03-16,525,1,nominal,2.0NRT,285.8,1.42,N
8275,-37.02908,-72.63329,346.62,0.55,0.43,2022-03-16,525,1,nominal,2.0NRT,289.93,3.56,N
8276,-37.03035,-72.62716999999999,306.07,0.55,0.43,2022-03-16,525,1,nominal,2.0NRT,287.71,3.56,N
8277,-37.03163,-72.64090999999999,304.57,0.55,0.43,2022-03-16,525,1,nominal,2.0NRT,286.59,2.53,N
8278,-37.03291,-72.63476999999999,314.0,0.55,0.43,2022-03-16,525,1,nominal,2.0NRT,287.47,3.56,N
8279,-37.03418,-72.62867,300.35,0.55,0.43,2022-03-16,525,1,nominal,2.0NRT,287.26,3.56,N
8280,-37.03545,-72.62252,304.86,0.55,0.43,2022-03-16,525,1,nominal,2.0NRT,287.78,1.82,N
8281,-37.03673,-72.6164,314.24,0.55,0.43,2022-03-16,525,1,nominal,2.0NRT,287.79,1.82,N
8282,-37.03799,-72.61032,304.43,0.55,0.43,2022-03-16,525,1,nominal,2.0NRT,287.29,1.25,N
8283,-37.03675,-72.63623,346.15,0.55,0.43,2022-03-16,525,1,nominal,2.0NRT,290.12,8.02,N
8284,-37.03801,-72.63013000000001,331.03,0.55,0.43,2022-03-16,525,1,nominal,2.0NRT,287.91,8.02,N
8285,-37.03929,-72.62396,344.24,0.55,0.43,2022-03-16,525,1,nominal,2.0NRT,290.12,6.33,N
8286,-37.04057,-72.61780999999999,320.39,0.55,0.43,2022-03-16,525,1,nominal,2.0NRT,287.77,6.33,N
8287,-37.035470000000004,-72.64236,312.26,0.55,0.43,2022-03-16,525,1,nominal,2.0NRT,286.44,2.91,N
8288,-37.04184,-72.61169,297.03,0.55,0.43,2022-03-16,525,1,nominal,2.0NRT,286.43,4.15,N
8289,-37.04441,-72.61926,327.94,0.55,0.43,2022-03-16,525,1,nominal,2.0NRT,286.84,6.33,N
8290,-37.04569,-72.61304,332.0,0.55,0.43,2022-03-16,525,1,nominal,2.0NRT,289.98,4.15,N
8291,-37.058659999999996,-72.63025999999999,311.34,0.55,0.43,2022-03-16,525,1,nominal,2.0NRT,287.17,1.5,N
8292,-37.05989,-72.62434,300.39,0.55,0.43,2022-03-16,525,1,nominal,2.0NRT,286.82,1.5,N
8293,-37.05729,-72.63094,304.61,0.55,0.43,2022-03-16,525,1,nominal,2.0NRT,286.79,1.39,N
8294,-37.05855,-72.62504,305.39,0.55,0.43,2022-03-16,525,1,nominal,2.0NRT,287.06,2.17,N
