,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
209,-23.7815,-70.31931999999999,304.1,0.39,0.36,2022-03-12,548,N,nominal,2.0NRT,286.47,1.11,N
210,-23.78485,-70.31995,299.95,0.39,0.36,2022-03-12,548,N,nominal,2.0NRT,284.78,0.65,N
211,-23.825039999999998,-70.3145,322.83,0.39,0.36,2022-03-12,548,N,nominal,2.0NRT,288.42,2.24,N
212,-23.82441,-70.31831,312.29,0.39,0.36,2022-03-12,548,N,nominal,2.0NRT,288.09,2.29,N
405,-27.413829999999997,-70.26462,327.92,0.38,0.36,2022-03-12,548,N,nominal,2.0NRT,287.29,4.96,N
406,-27.414440000000003,-70.26071999999999,327.11,0.38,0.36,2022-03-12,548,N,nominal,2.0NRT,287.3,4.96,N
422,-32.80239,-70.95463000000001,314.36,0.39,0.36,2022-03-12,550,N,nominal,2.0NRT,287.6,1.9,N
423,-32.80301,-70.95049,301.18,0.39,0.36,2022-03-12,550,N,nominal,2.0NRT,286.71,1.1,N
424,-33.11444,-70.77489,295.3,0.39,0.36,2022-03-12,550,N,nominal,2.0NRT,283.49,0.25,N
425,-33.29593,-70.72678,327.67,0.39,0.36,2022-03-12,550,N,nominal,2.0NRT,290.33,2.01,N
426,-33.348420000000004,-70.79444000000001,317.39,0.39,0.36,2022-03-12,550,N,nominal,2.0NRT,287.18,5.24,N
427,-33.35179,-70.79514,334.18,0.39,0.36,2022-03-12,550,N,nominal,2.0NRT,289.99,5.24,N
428,-33.35515,-70.79584,296.72,0.39,0.36,2022-03-12,550,N,nominal,2.0NRT,286.41,0.65,N
431,-33.808479999999996,-70.72388000000001,329.39,0.39,0.36,2022-03-12,550,N,nominal,2.0NRT,285.72,2.12,N
432,-33.80785,-70.72816,296.12,0.39,0.36,2022-03-12,550,N,nominal,2.0NRT,284.64,2.12,N
433,-33.79098,-70.89180999999999,303.98,0.39,0.36,2022-03-12,550,N,nominal,2.0NRT,283.6,0.67,N
434,-33.79435,-70.89251999999999,302.03,0.39,0.36,2022-03-12,550,N,nominal,2.0NRT,283.49,0.67,N
435,-33.84078,-70.83638,303.36,0.39,0.36,2022-03-12,550,N,nominal,2.0NRT,283.53,0.74,N
436,-33.915409999999994,-70.75310999999999,322.99,0.39,0.36,2022-03-12,550,N,nominal,2.0NRT,285.2,2.44,N
437,-33.91603,-70.74882,321.67,0.39,0.36,2022-03-12,550,N,nominal,2.0NRT,285.16,1.78,N
438,-34.11703,-70.70921,328.07,0.4,0.37,2022-03-12,550,N,nominal,2.0NRT,285.52,2.9,N
439,-35.68517,-71.44409,328.98,0.39,0.36,2022-03-12,550,N,nominal,2.0NRT,287.58,5.76,N
440,-35.68853,-71.44483000000001,326.09,0.39,0.36,2022-03-12,550,N,nominal,2.0NRT,285.01,2.85,N
443,-36.44658,-72.77702,326.66,0.38,0.36,2022-03-12,550,N,nominal,2.0NRT,291.38,5.77,N
444,-36.44725,-72.77271,335.47,0.38,0.36,2022-03-12,550,N,nominal,2.0NRT,297.19,4.25,N
445,-36.449940000000005,-72.75554,328.68,0.38,0.36,2022-03-12,550,N,nominal,2.0NRT,291.76,3.01,N
446,-36.449259999999995,-72.75984,305.56,0.38,0.36,2022-03-12,550,N,nominal,2.0NRT,292.31,2.91,N
447,-36.45058,-72.77351,341.13,0.38,0.36,2022-03-12,550,N,nominal,2.0NRT,293.45,4.25,N
448,-36.45125,-72.76926,311.46,0.38,0.36,2022-03-12,550,N,nominal,2.0NRT,291.59,4.25,N
449,-36.45592,-72.76142,347.26,0.38,0.36,2022-03-12,550,N,nominal,2.0NRT,293.75,5.88,N
450,-36.4566,-72.75712,316.14,0.38,0.36,2022-03-12,550,N,nominal,2.0NRT,288.39,4.32,N
451,-36.45995,-72.73557,299.95,0.38,0.36,2022-03-12,550,N,nominal,2.0NRT,288.11,4.18,N
452,-36.46062,-72.73125,313.42,0.38,0.36,2022-03-12,550,N,nominal,2.0NRT,287.15,2.99,N
453,-36.45926,-72.76221,333.71,0.38,0.36,2022-03-12,550,N,nominal,2.0NRT,293.79,5.88,N
454,-36.45993,-72.7579,354.85,0.38,0.36,2022-03-12,550,N,nominal,2.0NRT,295.94,4.32,N
455,-36.46261,-72.74067,330.59,0.38,0.36,2022-03-12,550,N,nominal,2.0NRT,290.85,4.18,N
