,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
979,-27.35853,-70.22024,299.74,0.44,0.38,2022-05-13,536,1,nominal,2.0NRT,275.48,0.64,N
980,-27.42135,-70.258,299.4,0.44,0.38,2022-05-13,536,1,nominal,2.0NRT,276.46,1.15,N
983,-30.14116,-71.22821,301.01,0.45,0.39,2022-05-13,536,1,nominal,2.0NRT,281.78,0.54,N
987,-35.7849,-72.41233000000001,296.79,0.42,0.38,2022-05-13,538,1,nominal,2.0NRT,280.06,0.62,N
988,-36.86549,-71.37589,313.39,0.39,0.37,2022-05-13,538,1,nominal,2.0NRT,266.21,1.28,N
989,-36.7466,-73.1276,319.19,0.44,0.38,2022-05-13,538,1,nominal,2.0NRT,282.08,2.57,N
1005,-38.24625,-73.48276,330.5,0.43,0.38,2022-05-13,540,1,nominal,2.0NRT,279.4,4.87,N
1006,-38.24534,-73.48772,295.77,0.43,0.38,2022-05-13,540,1,nominal,2.0NRT,277.49,2.09,N
1007,-39.418040000000005,-71.93956,311.92,0.39,0.36,2022-05-13,540,1,nominal,2.0NRT,262.58,0.63,N
1933,-27.42323,-70.25706,337.94,0.4,0.44,2022-05-13,1802,1,nominal,2.0NRT,300.83,3.23,D
2019,-23.82418,-70.31664,339.38,0.54,0.42,2022-05-13,1802,1,nominal,2.0NRT,306.29,5.05,D
2205,-17.49132,-71.35699,330.17,0.52,0.42,2022-05-13,1804,1,low,2.0NRT,304.83,2.4,D
2489,-39.513020000000004,-72.34558,346.61,0.35,0.57,2022-05-13,1758,1,nominal,2.0NRT,274.11,0.15,D
2502,-36.11937,-72.67177,329.02,0.34,0.56,2022-05-13,1800,1,nominal,2.0NRT,285.15,1.97,D
2503,-36.11945,-72.67528,326.01,0.34,0.56,2022-05-13,1800,1,nominal,2.0NRT,287.57,2.07,D
2504,-35.46986,-72.32016,367.0,0.32,0.55,2022-05-13,1800,1,high,2.0NRT,297.65,30.93,D
2505,-35.4701,-72.32384,340.24,0.32,0.55,2022-05-13,1800,1,nominal,2.0NRT,300.98,30.93,D
2506,-35.47195,-72.3199,367.0,0.32,0.55,2022-05-13,1800,1,high,2.0NRT,295.42,32.74,D
2507,-35.47221,-72.32352,338.35,0.32,0.55,2022-05-13,1800,1,nominal,2.0NRT,301.12,32.74,D
2508,-35.47247,-72.32701999999999,325.55,0.32,0.55,2022-05-13,1800,1,nominal,2.0NRT,288.4,11.45,D
2510,-35.06576,-71.93295,331.98,0.6,0.53,2022-05-13,1800,1,nominal,2.0NRT,290.81,3.94,D
2513,-35.80056,-72.32993,349.11,0.57,0.69,2022-05-13,1940,1,nominal,2.0NRT,288.97,9.24,D
2514,-35.79871,-72.32368000000001,356.43,0.57,0.69,2022-05-13,1940,1,low,2.0NRT,286.95,18.48,D
2515,-35.79463,-72.3333,326.52,0.57,0.69,2022-05-13,1940,1,nominal,2.0NRT,286.97,9.24,D
