,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
317,-32.42622,-70.95788,309.45,1.09,1.04,2022-06-09,1433,T,69,6.1NRT,287.13,11.44,D
318,-32.428090000000005,-70.94632,300.95,1.09,1.04,2022-06-09,1433,T,41,6.1NRT,287.0,5.49,D
322,-34.10924,-70.4643,304.12,1.03,1.01,2022-06-09,1433,T,58,6.1NRT,283.83,8.18,D
323,-34.11098,-70.45316,318.93,1.03,1.01,2022-06-09,1433,T,79,6.1NRT,285.02,19.58,D
539,-37.13197,-72.60184,300.64,1.02,1.01,2022-06-09,1849,A,40,6.1NRT,280.53,6.62,D
540,-36.62376,-71.99013000000001,302.75,1.0,1.0,2022-06-09,1849,A,53,6.1NRT,284.81,6.34,D
541,-36.50978,-72.49033,323.87,1.01,1.0,2022-06-09,1849,A,83,6.1NRT,282.4,23.5,D
542,-36.51133,-72.50163,373.79,1.01,1.01,2022-06-09,1849,A,100,6.1NRT,286.29,133.03,D
543,-36.512879999999996,-72.51292,328.31,1.01,1.01,2022-06-09,1849,A,86,6.1NRT,282.64,27.56,D
544,-36.0085,-71.73264,309.55,1.0,1.0,2022-06-09,1849,A,69,6.1NRT,286.27,10.37,D
545,-36.01011,-71.74372,300.01,1.0,1.0,2022-06-09,1849,A,18,6.1NRT,286.74,4.64,D
569,-35.64452,-71.45603,302.79,1.0,1.0,2022-06-09,1849,A,54,6.1NRT,287.22,5.98,D
570,-35.64617,-71.46709,301.5,1.0,1.0,2022-06-09,1849,A,47,6.1NRT,287.42,5.21,D
572,-35.314040000000006,-72.34364000000001,316.4,1.0,1.0,2022-06-09,1849,A,77,6.1NRT,286.83,15.61,D
573,-35.31561,-72.35464,369.4,1.0,1.0,2022-06-09,1849,A,100,6.1NRT,291.92,115.72,D
575,-33.93502,-70.59776,304.72,1.06,1.03,2022-06-09,1849,A,60,6.1NRT,291.74,6.56,D
577,-33.29926,-70.72858000000001,300.22,1.07,1.03,2022-06-09,1849,A,32,6.1NRT,289.64,3.42,D
578,-32.809090000000005,-70.94816999999999,309.44,1.06,1.03,2022-06-09,1849,A,69,6.1NRT,294.35,8.34,D
579,-32.81086,-70.9593,310.41,1.06,1.03,2022-06-09,1849,A,70,6.1NRT,294.03,8.99,D
658,-34.10218,-70.45566,300.03,1.04,1.02,2022-06-10,553,A,11,6.1NRT,276.35,8.84,N
867,-18.21741,-69.52723,309.94,2.19,1.44,2022-06-10,1512,T,59,6.1NRT,292.39,28.45,D
868,-18.21942,-69.50932,312.63,2.2,1.44,2022-06-10,1512,T,65,6.1NRT,291.88,34.35,D
1201,-18.23274,-69.52479,309.61,2.38,1.49,2022-06-10,1758,A,45,6.1NRT,294.18,19.04,D
1239,-36.50728,-72.49893,342.1,2.84,1.61,2022-06-10,1932,A,93,6.1NRT,288.83,221.95,D
1240,-36.514509999999994,-72.52968,323.71,2.83,1.61,2022-06-10,1932,A,83,6.1NRT,287.84,104.26,D
1241,-36.506190000000004,-72.50723,338.46,2.84,1.61,2022-06-10,1932,A,91,6.1NRT,289.37,188.95,D
1242,-36.5133,-72.53829,305.29,2.83,1.61,2022-06-10,1932,A,31,6.1NRT,287.11,29.44,D
1243,-36.38563,-72.51746999999999,322.98,2.86,1.61,2022-06-10,1932,A,82,6.1NRT,287.92,103.65,D
1244,-36.38621,-72.52167,323.7,2.86,1.61,2022-06-10,1932,A,83,6.1NRT,287.9,107.26,D
1245,-36.33891,-72.71217,305.19,2.79,1.6,2022-06-10,1932,A,61,6.1NRT,284.34,37.32,D
1246,-36.35093,-72.7152,308.42,2.79,1.6,2022-06-10,1932,A,67,6.1NRT,284.36,46.96,D
1247,-35.37733,-72.35585999999999,311.99,3.11,1.67,2022-06-10,1932,A,52,6.1NRT,286.7,65.94,D
