,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
212,-37.84197,-72.15845,372.73,1.56,1.23,2022-04-02,357,T,100,6.1NRT,288.06,247.0,N
213,-37.83959,-72.14647,334.85,1.57,1.23,2022-04-02,357,T,100,6.1NRT,284.97,73.22,N
214,-37.84284,-72.16351,348.65,1.56,1.23,2022-04-02,357,T,100,6.1NRT,287.21,119.2,N
667,-34.104,-70.45365,310.27,1.48,1.2,2022-04-02,1459,T,62,6.1NRT,295.97,8.59,D
668,-36.281490000000005,-72.54289,304.92,1.22,1.1,2022-04-02,1501,T,44,6.1NRT,294.43,4.03,D
669,-37.39076,-72.1358,313.7,1.31,1.14,2022-04-02,1501,T,71,6.1NRT,294.31,14.38,D
670,-37.51252,-72.30421,317.07,1.29,1.13,2022-04-02,1501,T,77,6.1NRT,292.43,17.31,D
671,-37.52115,-72.32068000000001,316.82,1.29,1.13,2022-04-02,1501,T,76,6.1NRT,292.26,16.79,D
672,-37.52277,-72.30592,335.58,1.29,1.13,2022-04-02,1501,T,89,6.1NRT,293.61,48.49,D
673,-38.16015,-72.68211,317.11,1.26,1.12,2022-04-02,1501,T,60,6.1NRT,281.63,18.03,D
674,-38.17027,-72.68393,315.37,1.26,1.12,2022-04-02,1501,T,69,6.1NRT,278.23,16.08,D
689,-23.82921,-70.31426,325.17,1.14,1.07,2022-04-02,1457,T,67,6.1NRT,309.83,10.5,D
692,-29.12221,-70.90498000000001,319.38,1.22,1.1,2022-04-02,1459,T,41,6.1NRT,305.47,7.88,D
719,-34.10437,-70.45531,301.31,1.56,1.23,2022-04-03,304,T,40,6.1NRT,279.66,15.86,N
750,-23.82876,-70.32131,300.05,1.16,1.07,2022-04-03,306,T,13,6.1NRT,283.93,8.73,N
