,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,Fuente,brightness,bright_t31,Coordenadas,Locacion,road,city,county,state,country,country_code,industrial,town,isolated_dwelling,hamlet,postcode,building,neighbourhood,region,suburb,amenity,man_made,village,office,historic,aeroway,tourism,state_district,highway,Comuna,REGION,PROVINCIA,COMUNA,ComunaUpper,raw,level_0,index,NOM_REGION,NOM_PROVINCIA
534,-38.24326,-73.34846999999998,,1.05,1.02,2021-12-31,336,T,72,6.1NRT,,11.87,N,MODIS,307.63,281.49,"-38.24326,-73.34846999999998","Tirúa, Provincia de Arauco, Región del Biobío, Chile",,,Provincia de Arauco,Región del Biobío,Chile,cl,,Tirúa,,,,,,,,,,,,,,,,,Tirúa,8.0,82.0,8207.0,TIRÚA,"{'place_id': 273280535, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 918301536, 'lat': '-38.29908086905603', 'lon': '-73.39577506972586', 'display_name': 'Tirúa, Provincia de Arauco, Región del Biobío, Chile', 'address': {'town': 'Tirúa', 'county': 'Provincia de Arauco', 'state': 'Región del Biobío', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-38.2991891', '-38.2922166', '-73.4185302', '-73.3887228']}",,,REGIÓN DEL BIOBÍO,ARAUCO
535,-34.10733,-70.4597,,1.1,1.05,2021-12-31,336,T,94,6.1NRT,,19.71,N,MODIS,316.72,287.96,"-34.10733,-70.4597","Planta Caletones División El Teniente de Codelco, Caletones, Machalí, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile",,,Provincia de Cachapoal,Región del Libertador General Bernardo O'Higgins,Chile,cl,Planta Caletones División El Teniente de Codelco,Machalí,,Caletones,,,,,,,,,,,,,,,Machalí,6.0,61.0,6108.0,MACHALÍ,"{'place_id': 282577281, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1664171, 'lat': '-34.182453', 'lon': '-70.6511584', 'display_name': ""Machalí, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile"", 'address': {'town': 'Machalí', 'county': 'Provincia de Cachapoal', 'state': ""Región del Libertador General Bernardo O'Higgins"", 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-34.703403', '-34.0090745', '-70.7244661', '-70.0096881']}",,,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL
536,-23.55593,-70.38306,,1.62,1.25,2021-12-31,338,T,52,6.1NRT,,13.93,N,MODIS,302.9,289.46,"-23.55593,-70.38306","Condominio Paranal, Antofagasta, Provincia de Antofagasta, Región de Antofagasta, 1262335, Chile",,Antofagasta,Provincia de Antofagasta,Región de Antofagasta,Chile,cl,,,,,1262335,,Condominio Paranal,,,,,,,,,,,,Antofagasta,2.0,21.0,2101.0,ANTOFAGASTA,"{'place_id': 282607959, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1561898, 'lat': '-23.6463741', 'lon': '-70.3980033', 'display_name': 'Antofagasta, Provincia de Antofagasta, Región de Antofagasta, Chile', 'address': {'city': 'Antofagasta', 'county': 'Provincia de Antofagasta', 'state': 'Región de Antofagasta', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-25.4019573', '-23.0584154', '-70.6286037', '-68.0670324']}",,,REGIÓN DE ANTOFAGASTA,ANTOFAGASTA
537,-34.30552,-71.20071,,4.41,1.93,2022-01-01,242,T,55,6.1NRT,,61.32,N,MODIS,303.35,285.85,"-34.30552,-71.20071","Quebrada Honda, Fundo La Rosa, Peumo, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, 2990000, Chile",Quebrada Honda,,Provincia de Cachapoal,Región del Libertador General Bernardo O'Higgins,Chile,cl,,Peumo,,Fundo La Rosa,2990000,,,,,,,,,,,,,,Peumo,6.0,61.0,6112.0,PEUMO,"{'place_id': 62943811, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5733579222, 'lat': '-34.3390665', 'lon': '-71.2224851', 'display_name': ""El Esfuerzo, Peumo, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, 2990000, Chile"", 'address': {'hamlet': 'El Esfuerzo', 'town': 'Peumo', 'county': 'Provincia de Cachapoal', 'state': ""Región del Libertador General Bernardo O'Higgins"", 'postcode': '2990000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-34.3590665', '-34.3190665', '-71.2424851', '-71.2024851']}",,,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL
538,-34.2879,-71.2025,,4.41,1.93,2022-01-01,242,T,60,6.1NRT,,67.76,N,MODIS,304.42,285.31,"-34.2879,-71.2025","Peumo, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, 2990000, Chile",,,Provincia de Cachapoal,Región del Libertador General Bernardo O'Higgins,Chile,cl,,Peumo,,,2990000,,,,,,,,,,,,,,Peumo,6.0,61.0,6112.0,PEUMO,"{'place_id': 62943811, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5733579222, 'lat': '-34.3390665', 'lon': '-71.2224851', 'display_name': ""El Esfuerzo, Peumo, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, 2990000, Chile"", 'address': {'hamlet': 'El Esfuerzo', 'town': 'Peumo', 'county': 'Provincia de Cachapoal', 'state': ""Región del Libertador General Bernardo O'Higgins"", 'postcode': '2990000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-34.3590665', '-34.3190665', '-71.2424851', '-71.2024851']}",,,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL
539,-34.28817,-71.20959,,4.41,1.93,2022-01-01,242,T,60,6.1NRT,,68.8,N,MODIS,304.38,285.12,"-34.28817,-71.20959","Peumo, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, 2990000, Chile",,,Provincia de Cachapoal,Región del Libertador General Bernardo O'Higgins,Chile,cl,,Peumo,,,2990000,,,,,,,,,,,,,,Peumo,6.0,61.0,6112.0,PEUMO,"{'place_id': 62943811, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5733579222, 'lat': '-34.3390665', 'lon': '-71.2224851', 'display_name': ""El Esfuerzo, Peumo, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, 2990000, Chile"", 'address': {'hamlet': 'El Esfuerzo', 'town': 'Peumo', 'county': 'Provincia de Cachapoal', 'state': ""Región del Libertador General Bernardo O'Higgins"", 'postcode': '2990000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-34.3590665', '-34.3190665', '-71.2424851', '-71.2024851']}",,,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL
540,-23.81955,-70.31161,,1.0,1.0,2022-01-01,601,A,60,6.1NRT,,8.85,N,MODIS,304.41,287.29,"-23.81955,-70.31161","Ruta 5 Norte, Antofagasta, Provincia de Antofagasta, Región de Antofagasta, Chile",Ruta 5 Norte,Antofagasta,Provincia de Antofagasta,Región de Antofagasta,Chile,cl,,,,,,,,,,,,,,,,,,,Antofagasta,2.0,21.0,2101.0,ANTOFAGASTA,"{'place_id': 282607959, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1561898, 'lat': '-23.6463741', 'lon': '-70.3980033', 'display_name': 'Antofagasta, Provincia de Antofagasta, Región de Antofagasta, Chile', 'address': {'city': 'Antofagasta', 'county': 'Provincia de Antofagasta', 'state': 'Región de Antofagasta', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-25.4019573', '-23.0584154', '-70.6286037', '-68.0670324']}",,,REGIÓN DE ANTOFAGASTA,ANTOFAGASTA
541,-34.10606,-70.45233,,1.08,1.04,2022-01-01,603,A,96,6.1NRT,,21.35,N,MODIS,317.72,284.96,"-34.10606,-70.45233","Fundicion de Caletones, Tramo 3, Planta Caletones División El Teniente de Codelco, Caletones, Machalí, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile",Tramo 3,,Provincia de Cachapoal,Región del Libertador General Bernardo O'Higgins,Chile,cl,Planta Caletones División El Teniente de Codelco,Machalí,,Caletones,,Fundicion de Caletones,,,,,,,,,,,,,Machalí,6.0,61.0,6108.0,MACHALÍ,"{'place_id': 282577281, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1664171, 'lat': '-34.182453', 'lon': '-70.6511584', 'display_name': ""Machalí, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile"", 'address': {'town': 'Machalí', 'county': 'Provincia de Cachapoal', 'state': ""Región del Libertador General Bernardo O'Higgins"", 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-34.703403', '-34.0090745', '-70.7244661', '-70.0096881']}",,,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL
542,-23.82143,-70.31734,,1.09,1.04,2022-01-02,327,T,84,6.1NRT,,15.3,N,MODIS,311.94,287.85,"-23.82143,-70.31734","Acceso Fundición Altonorte, Fundición Altonorte, Antofagasta, Provincia de Antofagasta, Región de Antofagasta, Chile",Acceso Fundición Altonorte,Antofagasta,Provincia de Antofagasta,Región de Antofagasta,Chile,cl,Fundición Altonorte,,,,,,,,,,,,,,,,,,Antofagasta,2.0,21.0,2101.0,ANTOFAGASTA,"{'place_id': 282607959, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1561898, 'lat': '-23.6463741', 'lon': '-70.3980033', 'display_name': 'Antofagasta, Provincia de Antofagasta, Región de Antofagasta, Chile', 'address': {'city': 'Antofagasta', 'county': 'Provincia de Antofagasta', 'state': 'Región de Antofagasta', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-25.4019573', '-23.0584154', '-70.6286037', '-68.0670324']}",,,REGIÓN DE ANTOFAGASTA,ANTOFAGASTA
543,-34.10645,-70.45254,,1.01,1.01,2022-01-02,323,T,100,6.1NRT,,21.23,N,MODIS,320.4,286.43,"-34.10645,-70.45254","Fundicion de Caletones, Tramo 3, Planta Caletones División El Teniente de Codelco, Caletones, Machalí, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile",Tramo 3,,Provincia de Cachapoal,Región del Libertador General Bernardo O'Higgins,Chile,cl,Planta Caletones División El Teniente de Codelco,Machalí,,Caletones,,Fundicion de Caletones,,,,,,,,,,,,,Machalí,6.0,61.0,6108.0,MACHALÍ,"{'place_id': 282577281, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1664171, 'lat': '-34.182453', 'lon': '-70.6511584', 'display_name': ""Machalí, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile"", 'address': {'town': 'Machalí', 'county': 'Provincia de Cachapoal', 'state': ""Región del Libertador General Bernardo O'Higgins"", 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-34.703403', '-34.0090745', '-70.7244661', '-70.0096881']}",,,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL
544,-34.10794,-70.46358000000002,,1.01,1.01,2022-01-02,323,T,100,6.1NRT,,24.25,N,MODIS,323.46,286.16,"-34.10794,-70.46358000000002","Planta Caletones División El Teniente de Codelco, Caletones, Machalí, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile",,,Provincia de Cachapoal,Región del Libertador General Bernardo O'Higgins,Chile,cl,Planta Caletones División El Teniente de Codelco,Machalí,,Caletones,,,,,,,,,,,,,,,Machalí,6.0,61.0,6108.0,MACHALÍ,"{'place_id': 282577281, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1664171, 'lat': '-34.182453', 'lon': '-70.6511584', 'display_name': ""Machalí, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile"", 'address': {'town': 'Machalí', 'county': 'Provincia de Cachapoal', 'state': ""Región del Libertador General Bernardo O'Higgins"", 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-34.703403', '-34.0090745', '-70.7244661', '-70.0096881']}",,,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL
545,-32.75447,-71.47069,,1.11,1.05,2022-01-03,552,A,46,6.1NRT,,8.68,N,MODIS,302.02,284.8,"-32.75447,-71.47069","Las Salinas, Ventanas, Puchuncaví, Provincia de Valparaíso, Región de Valparaíso, Chile",Las Salinas,,Provincia de Valparaíso,Región de Valparaíso,Chile,cl,,Ventanas,,,,,Las Salinas,,,,,,,,,,,,Ventanas,,,,,,,, , 
546,-34.09966,-70.45456999999998,,1.02,1.01,2022-01-03,552,A,77,6.1NRT,,12.18,N,MODIS,309.17,284.5,"-34.09966,-70.45456999999998","Caletones, Machalí, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile",,,Provincia de Cachapoal,Región del Libertador General Bernardo O'Higgins,Chile,cl,,Machalí,,Caletones,,,,,,,,,,,,,,,Machalí,6.0,61.0,6108.0,MACHALÍ,"{'place_id': 282577281, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1664171, 'lat': '-34.182453', 'lon': '-70.6511584', 'display_name': ""Machalí, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile"", 'address': {'town': 'Machalí', 'county': 'Provincia de Cachapoal', 'state': ""Región del Libertador General Bernardo O'Higgins"", 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-34.703403', '-34.0090745', '-70.7244661', '-70.0096881']}",,,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL
547,-38.98961,-72.64441,,1.31,1.13,2022-01-04,1836,A,40,6.1NRT,,8.62,D,MODIS,313.69,301.22,"-38.98961,-72.64441","Hospital de Pitrufquén, 1223, Manuel Rodríguez, Villa Bicentenario, Callejón Cinco de Abril, Pitrufquén, Provincia de Cautín, Región de la Araucanía, Chile",Manuel Rodríguez,,Provincia de Cautín,Región de la Araucanía,Chile,cl,,Pitrufquén,,Callejón Cinco de Abril,,,Villa Bicentenario,,,Hospital de Pitrufquén,,,,,,,,,Pitrufquén,,,,,,,, , 
548,-38.25338,-72.6694,,1.29,1.13,2022-01-04,1836,A,47,6.1NRT,,6.43,D,MODIS,312.39,301.19,"-38.25338,-72.6694","El Matador, General Pinto, El Retiro, Traiguén, Provincia de Malleco, Región de la Araucanía, 4730000, Chile",General Pinto,,Provincia de Malleco,Región de la Araucanía,Chile,cl,,Traiguén,,,4730000,,,,El Retiro,,,,,,,,,,Traiguén,9.0,92.0,9210.0,TRAIGUÉN,"{'place_id': 273486650, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 924721292, 'lat': '-38.2463288', 'lon': '-72.6565366', 'display_name': 'Bajo Castillo, Traiguén, Provincia de Malleco, Región de la Araucanía, 4730000, Chile', 'address': {'neighbourhood': 'Bajo Castillo', 'town': 'Traiguén', 'county': 'Provincia de Malleco', 'state': 'Región de la Araucanía', 'postcode': '4730000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-38.2463288', '-38.2442554', '-72.6577059', '-72.6564583']}",,,REGIÓN DE LA ARAUCANÍA,MALLECO
549,-37.96266,-72.42867,,1.24,1.11,2022-01-04,1836,A,38,6.1NRT,,8.52,D,MODIS,312.71,301.95,"-37.96266,-72.42867","Camino al Cementerio, Bajo Malleco, Collipulli, Provincia de Malleco, Región de la Araucanía, Chile",Camino al Cementerio,,Provincia de Malleco,Región de la Araucanía,Chile,cl,,Collipulli,,Bajo Malleco,,,,,,,,,,,,,,,Collipulli,9.0,92.0,9202.0,COLLIPULLI,"{'place_id': 64263393, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5885492557, 'lat': '-38.0184464', 'lon': '-72.1074236', 'display_name': 'La Suerte, Collipulli, Provincia de Malleco, Región de la Araucanía, Chile', 'address': {'hamlet': 'La Suerte', 'town': 'Collipulli', 'county': 'Provincia de Malleco', 'state': 'Región de la Araucanía', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-38.0384464', '-37.9984464', '-72.1274236', '-72.0874236']}",,,REGIÓN DE LA ARAUCANÍA,MALLECO
550,-37.67328,-72.02635,,1.19,1.08,2022-01-04,1836,A,20,6.1NRT,,7.2,D,MODIS,314.53,302.22,"-37.67328,-72.02635","Escuela Cacique Levian, Arturo Prat, El Bajo, Santa Bárbara, Provincia de Bío-Bío, Región del Biobío, 4510000, Chile",Arturo Prat,,Provincia de Bío-Bío,Región del Biobío,Chile,cl,,Santa Bárbara,,,4510000,,El Bajo,,,Escuela Cacique Levian,,,,,,,,,Santa Bárbara,8.0,83.0,8311.0,SANTA BÁRBARA,"{'place_id': 62561125, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5668358867, 'lat': '-37.6327891', 'lon': '-71.7559129', 'display_name': 'Los Alpes, Santa Bárbara, Provincia de Bío-Bío, Región del Biobío, Chile', 'address': {'hamlet': 'Los Alpes', 'town': 'Santa Bárbara', 'county': 'Provincia de Bío-Bío', 'state': 'Región del Biobío', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-37.6527891', '-37.6127891', '-71.7759129', '-71.7359129']}",,,REGIÓN DEL BIOBÍO,BIOBÍO
551,-37.48501,-73.33443,,1.36,1.15,2022-01-04,1836,A,31,6.1NRT,,9.59,D,MODIS,308.83,295.21,"-37.485009999999996,-73.33443","Arauco, Población Eleuterio Ramírez, Curanilahue, Provincia de Arauco, Región del Biobío, Chile",Arauco,,Provincia de Arauco,Región del Biobío,Chile,cl,,Curanilahue,,,,,Población Eleuterio Ramírez,,,,,,,,,,,,Curanilahue,8.0,82.0,8205.0,CURANILAHUE,"{'place_id': 202587905, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 454787973, 'lat': '-37.4854007', 'lon': '-73.2352821', 'display_name': 'Cruce Q-44-P (Curanilahue) - Cruce P-334 (Las Quemas), Población Forestal, Piedras Lisas, Curanilahue, Provincia de Arauco, Región del Biobío, Chile', 'address': {'road': 'Cruce Q-44-P (Curanilahue) - Cruce P-334 (Las Quemas)', 'neighbourhood': 'Población Forestal', 'hamlet': 'Piedras Lisas', 'town': 'Curanilahue', 'county': 'Provincia de Arauco', 'state': 'Región del Biobío', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-37.4970482', '-37.4809451', '-73.3221244', '-73.2065287']}",,,REGIÓN DEL BIOBÍO,ARAUCO
552,-37.09282,-72.43916,,1.22,1.1,2022-01-04,1836,A,41,6.1NRT,,8.56,D,MODIS,319.46,305.72,"-37.09282,-72.43916","Cruce Q-544 (Escuela Tapihue) - Cruce Q-606 (Monte Águila), La Mancha Oriente, Monte Águila, Cabrero, Provincia de Bío-Bío, Región del Biobío, Chile",Cruce Q-544 (Escuela Tapihue) - Cruce Q-606 (Monte Águila),,Provincia de Bío-Bío,Región del Biobío,Chile,cl,,Monte Águila,,La Mancha Oriente,,,,,,,,,,,,,,,Monte Águila,8.0,83.0,8303.0,,,,,REGIÓN DEL BIOBÍO,BIOBÍO
553,-32.80667,-70.95319,,1.01,1.01,2022-01-04,1836,A,67,6.1NRT,,9.94,D,MODIS,326.89,311.26,"-32.806670000000004,-70.95319","Autopista Los Andes, Chagres, Catemu, Provincia de San Felipe de Aconcagua, Región de Valparaíso, Chile",Autopista Los Andes,,Provincia de San Felipe de Aconcagua,Región de Valparaíso,Chile,cl,,Catemu,,,,,Chagres,,,,,,,,,,,,Catemu,5.0,57.0,5702.0,CATEMU,"{'place_id': 49300305, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4270237368, 'lat': '-32.6946303', 'lon': '-70.9344539', 'display_name': 'Villa las Palmas, Los Cerrillos, Catemu, Provincia de San Felipe de Aconcagua, Región de Valparaíso, Chile', 'address': {'neighbourhood': 'Villa las Palmas', 'village': 'Los Cerrillos', 'town': 'Catemu', 'county': 'Provincia de San Felipe de Aconcagua', 'state': 'Región de Valparaíso', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-32.7046303', '-32.6846303', '-70.9444539', '-70.9244539']}",,,REGIÓN DE VALPARAÍSO,SAN FELIPE DE ACONCAGUA
554,-27.41682,-70.26118000000001,,1.04,1.02,2022-01-04,1838,A,87,6.1NRT,,27.51,D,MODIS,343.5,319.45,"-27.41682,-70.26118000000001","Chañarcillo, Villa Las Industrias, Paipote, Copiapó, Provincia de Copiapó, Región de Atacama, 1535590, Chile",Chañarcillo,Copiapó,Provincia de Copiapó,Región de Atacama,Chile,cl,,,,,1535590,,Villa Las Industrias,,Paipote,,,,,,,,,,Copiapó,3.0,31.0,3101.0,COPIAPÓ,"{'place_id': 282378324, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 295922, 'lat': '-27.3664685', 'lon': '-70.3322753', 'display_name': 'Copiapó, Provincia de Copiapó, Región de Atacama, Chile', 'address': {'city': 'Copiapó', 'county': 'Provincia de Copiapó', 'state': 'Región de Atacama', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-28.183388', '-26.6643281', '-71.14235', '-68.2632053']}",,,REGIÓN DE ATACAMA,COPIAPÓ
555,-27.25813,-70.12214,,1.05,1.02,2022-01-04,1838,A,70,6.1NRT,,9.71,D,MODIS,332.66,317.51,"-27.258129999999998,-70.12214","Copiapó, Provincia de Copiapó, Región de Atacama, Chile",,Copiapó,Provincia de Copiapó,Región de Atacama,Chile,cl,,,,,,,,,,,,,,,,,,,Copiapó,3.0,31.0,3101.0,COPIAPÓ,"{'place_id': 282378324, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 295922, 'lat': '-27.3664685', 'lon': '-70.3322753', 'display_name': 'Copiapó, Provincia de Copiapó, Región de Atacama, Chile', 'address': {'city': 'Copiapó', 'county': 'Provincia de Copiapó', 'state': 'Región de Atacama', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-28.183388', '-26.6643281', '-71.14235', '-68.2632053']}",,,REGIÓN DE ATACAMA,COPIAPÓ
556,-34.10181,-70.46218,,1.93,1.36,2022-01-05,355,T,39,6.1NRT,,16.98,N,MODIS,301.24,286.42,"-34.10181,-70.46218","Planta Caletones División El Teniente de Codelco, Caletones, Machalí, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile",,,Provincia de Cachapoal,Región del Libertador General Bernardo O'Higgins,Chile,cl,Planta Caletones División El Teniente de Codelco,Machalí,,Caletones,,,,,,,,,,,,,,,Machalí,6.0,61.0,6108.0,MACHALÍ,"{'place_id': 282577281, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1664171, 'lat': '-34.182453', 'lon': '-70.6511584', 'display_name': ""Machalí, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile"", 'address': {'town': 'Machalí', 'county': 'Provincia de Cachapoal', 'state': ""Región del Libertador General Bernardo O'Higgins"", 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-34.703403', '-34.0090745', '-70.7244661', '-70.0096881']}",,,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL
557,-23.82634,-70.31411999999999,,1.41,1.18,2022-01-06,302,T,59,6.1NRT,,13.41,N,MODIS,304.3,287.45,"-23.82634,-70.31411999999999","Ruta 5 Norte, Antofagasta, Provincia de Antofagasta, Región de Antofagasta, Chile",Ruta 5 Norte,Antofagasta,Provincia de Antofagasta,Región de Antofagasta,Chile,cl,,,,,,,,,,,,,,,,,,,Antofagasta,2.0,21.0,2101.0,ANTOFAGASTA,"{'place_id': 282607959, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1561898, 'lat': '-23.6463741', 'lon': '-70.3980033', 'display_name': 'Antofagasta, Provincia de Antofagasta, Región de Antofagasta, Chile', 'address': {'city': 'Antofagasta', 'county': 'Provincia de Antofagasta', 'state': 'Región de Antofagasta', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-25.4019573', '-23.0584154', '-70.6286037', '-68.0670324']}",,,REGIÓN DE ANTOFAGASTA,ANTOFAGASTA
558,-23.8221,-70.32092,,1.41,1.18,2022-01-06,302,T,40,6.1NRT,,11.26,N,MODIS,301.36,286.96,"-23.8221,-70.32092","Acceso Fundición Altonorte, Fundición Altonorte, Antofagasta, Provincia de Antofagasta, Región de Antofagasta, Chile",Acceso Fundición Altonorte,Antofagasta,Provincia de Antofagasta,Región de Antofagasta,Chile,cl,Fundición Altonorte,,,,,,,,,,,,,,,,,,Antofagasta,2.0,21.0,2101.0,ANTOFAGASTA,"{'place_id': 282607959, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1561898, 'lat': '-23.6463741', 'lon': '-70.3980033', 'display_name': 'Antofagasta, Provincia de Antofagasta, Región de Antofagasta, Chile', 'address': {'city': 'Antofagasta', 'county': 'Provincia de Antofagasta', 'state': 'Región de Antofagasta', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-25.4019573', '-23.0584154', '-70.6286037', '-68.0670324']}",,,REGIÓN DE ANTOFAGASTA,ANTOFAGASTA
559,-32.80066,-70.94418,,1.68,1.28,2022-01-06,622,A,54,6.1NRT,,16.39,N,MODIS,303.18,286.86,"-32.80066,-70.94418","Autopista Los Andes, Catemu, Provincia de San Felipe de Aconcagua, Región de Valparaíso, Chile",Autopista Los Andes,,Provincia de San Felipe de Aconcagua,Región de Valparaíso,Chile,cl,,Catemu,,,,,,,,,,,,,,,,,Catemu,5.0,57.0,5702.0,CATEMU,"{'place_id': 49300305, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4270237368, 'lat': '-32.6946303', 'lon': '-70.9344539', 'display_name': 'Villa las Palmas, Los Cerrillos, Catemu, Provincia de San Felipe de Aconcagua, Región de Valparaíso, Chile', 'address': {'neighbourhood': 'Villa las Palmas', 'village': 'Los Cerrillos', 'town': 'Catemu', 'county': 'Provincia de San Felipe de Aconcagua', 'state': 'Región de Valparaíso', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-32.7046303', '-32.6846303', '-70.9444539', '-70.9244539']}",,,REGIÓN DE VALPARAÍSO,SAN FELIPE DE ACONCAGUA
