,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
130,-17.49255,-71.3553,324.93,1.02,1.01,2022-06-04,319,T,100,6.1NRT,284.54,26.92,N
693,-17.49089,-71.35517,326.6,1.02,1.01,2022-06-04,1836,A,61,6.1NRT,303.39,13.42,D
1359,-34.105290000000004,-70.45657,308.94,1.55,1.23,2022-06-06,302,T,76,6.1NRT,271.69,27.51,N
1360,-27.41935,-70.25975,316.62,1.25,1.11,2022-06-06,304,T,94,6.1NRT,281.27,25.79,N
1383,-34.10668,-70.45489,302.17,1.46,1.19,2022-06-06,616,A,47,6.1NRT,274.05,17.5,N
1819,-34.11275,-70.4535,300.87,1.62,1.25,2022-06-06,1819,A,34,6.1NRT,286.6,10.54,D
1878,-16.98643,-69.65342,322.37,1.01,1.0,2022-06-06,1824,A,76,6.1NRT,304.84,13.31,D
1879,-16.98774,-69.66282,366.98,1.01,1.0,2022-06-06,1824,A,100,6.1NRT,307.5,100.3,D
1880,-16.97878,-69.66418,314.87,1.01,1.0,2022-06-06,1824,A,47,6.1NRT,302.63,5.25,D
2076,-27.414820000000002,-70.2685,300.63,2.24,1.45,2022-06-07,347,T,31,6.1NRT,282.34,22.99,N
2626,-34.56409,-71.52155,301.43,1.29,1.13,2022-06-07,1902,A,47,6.1NRT,286.94,7.76,D
2627,-34.11293,-70.44744,304.52,1.5,1.21,2022-06-07,1902,A,45,6.1NRT,290.72,10.0,D
2628,-34.11587,-70.4632,310.89,1.5,1.21,2022-06-07,1902,A,70,6.1NRT,291.83,17.42,D
2719,-34.1058,-70.45097,304.11,1.05,1.03,2022-06-08,603,A,59,6.1NRT,276.64,11.57,N
3239,-27.41685,-70.25875,310.22,2.08,1.4,2022-06-08,1809,A,64,6.1NRT,298.14,13.71,D
3240,-27.41729,-70.2636,311.93,2.08,1.4,2022-06-08,1809,A,71,6.1NRT,298.2,18.78,D
3635,-32.42622,-70.95788,309.45,1.09,1.04,2022-06-09,1433,T,69,6.1NRT,287.13,11.44,D
3636,-32.428090000000005,-70.94632,300.95,1.09,1.04,2022-06-09,1433,T,41,6.1NRT,287.0,5.49,D
3640,-34.10924,-70.4643,304.12,1.03,1.01,2022-06-09,1433,T,58,6.1NRT,283.83,8.18,D
3641,-34.11098,-70.45316,318.93,1.03,1.01,2022-06-09,1433,T,79,6.1NRT,285.02,19.58,D
3857,-37.13197,-72.60184,300.64,1.02,1.01,2022-06-09,1849,A,40,6.1NRT,280.53,6.62,D
3858,-36.62376,-71.99013000000001,302.75,1.0,1.0,2022-06-09,1849,A,53,6.1NRT,284.81,6.34,D
3859,-36.50978,-72.49033,323.87,1.01,1.0,2022-06-09,1849,A,83,6.1NRT,282.4,23.5,D
3860,-36.51133,-72.50163,373.79,1.01,1.01,2022-06-09,1849,A,100,6.1NRT,286.29,133.03,D
3861,-36.512879999999996,-72.51292,328.31,1.01,1.01,2022-06-09,1849,A,86,6.1NRT,282.64,27.56,D
3862,-36.0085,-71.73264,309.55,1.0,1.0,2022-06-09,1849,A,69,6.1NRT,286.27,10.37,D
3863,-36.01011,-71.74372,300.01,1.0,1.0,2022-06-09,1849,A,18,6.1NRT,286.74,4.64,D
3887,-35.64452,-71.45603,302.79,1.0,1.0,2022-06-09,1849,A,54,6.1NRT,287.22,5.98,D
3888,-35.64617,-71.46709,301.5,1.0,1.0,2022-06-09,1849,A,47,6.1NRT,287.42,5.21,D
3890,-35.314040000000006,-72.34364000000001,316.4,1.0,1.0,2022-06-09,1849,A,77,6.1NRT,286.83,15.61,D
3891,-35.31561,-72.35464,369.4,1.0,1.0,2022-06-09,1849,A,100,6.1NRT,291.92,115.72,D
3893,-33.93502,-70.59776,304.72,1.06,1.03,2022-06-09,1849,A,60,6.1NRT,291.74,6.56,D
3895,-33.29926,-70.72858000000001,300.22,1.07,1.03,2022-06-09,1849,A,32,6.1NRT,289.64,3.42,D
3896,-32.809090000000005,-70.94816999999999,309.44,1.06,1.03,2022-06-09,1849,A,69,6.1NRT,294.35,8.34,D
3897,-32.81086,-70.9593,310.41,1.06,1.03,2022-06-09,1849,A,70,6.1NRT,294.03,8.99,D
3976,-34.10218,-70.45566,300.03,1.04,1.02,2022-06-10,553,A,11,6.1NRT,276.35,8.84,N
4185,-18.21741,-69.52723,309.94,2.19,1.44,2022-06-10,1512,T,59,6.1NRT,292.39,28.45,D
4186,-18.21942,-69.50932,312.63,2.2,1.44,2022-06-10,1512,T,65,6.1NRT,291.88,34.35,D
4519,-18.23274,-69.52479,309.61,2.38,1.49,2022-06-10,1758,A,45,6.1NRT,294.18,19.04,D
4557,-36.50728,-72.49893,342.1,2.84,1.61,2022-06-10,1932,A,93,6.1NRT,288.83,221.95,D
4558,-36.514509999999994,-72.52968,323.71,2.83,1.61,2022-06-10,1932,A,83,6.1NRT,287.84,104.26,D
4559,-36.506190000000004,-72.50723,338.46,2.84,1.61,2022-06-10,1932,A,91,6.1NRT,289.37,188.95,D
4560,-36.5133,-72.53829,305.29,2.83,1.61,2022-06-10,1932,A,31,6.1NRT,287.11,29.44,D
4561,-36.38563,-72.51746999999999,322.98,2.86,1.61,2022-06-10,1932,A,82,6.1NRT,287.92,103.65,D
4562,-36.38621,-72.52167,323.7,2.86,1.61,2022-06-10,1932,A,83,6.1NRT,287.9,107.26,D
4563,-36.33891,-72.71217,305.19,2.79,1.6,2022-06-10,1932,A,61,6.1NRT,284.34,37.32,D
4564,-36.35093,-72.7152,308.42,2.79,1.6,2022-06-10,1932,A,67,6.1NRT,284.36,46.96,D
4565,-35.37733,-72.35585999999999,311.99,3.11,1.67,2022-06-10,1932,A,52,6.1NRT,286.7,65.94,D
