,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
41,-23.826929999999997,-70.30976,303.08,1.16,1.07,2022-03-18,306,T,53,6.1NRT,288.08,8.98,N
42,-23.82832,-70.32098,307.43,1.16,1.07,2022-03-18,306,T,71,6.1NRT,288.36,12.44,N
43,-23.824720000000003,-70.31635,314.81,1.16,1.07,2022-03-18,306,T,90,6.1NRT,288.87,19.02,N
49,-37.989329999999995,-72.35913000000001,323.0,2.28,1.46,2022-03-18,304,T,100,6.1NRT,282.64,79.41,N
50,-37.99212,-72.33903000000001,306.99,2.27,1.46,2022-03-18,304,T,70,6.1NRT,281.51,37.23,N
51,-37.99408,-72.36531,315.62,2.28,1.46,2022-03-18,304,T,92,6.1NRT,282.2,58.36,N
206,-38.01612,-72.34701,307.38,2.64,1.56,2022-03-18,1408,T,64,6.1NRT,290.58,30.95,D
207,-38.42733,-72.53699999999999,310.64,2.64,1.56,2022-03-18,1408,T,70,6.1NRT,291.3,36.37,D
208,-38.434329999999996,-72.50708,314.62,2.63,1.56,2022-03-18,1408,T,75,6.1NRT,291.66,48.6,D
209,-38.5094,-72.43948,308.3,2.6,1.55,2022-03-18,1408,T,65,6.1NRT,290.01,26.41,D
210,-38.52299,-72.44474,310.62,2.6,1.55,2022-03-18,1408,T,70,6.1NRT,289.67,33.59,D
211,-38.51318,-72.44682,319.32,2.6,1.55,2022-03-18,1408,T,79,6.1NRT,290.07,64.29,D
671,-32.81062,-70.95774,321.67,1.18,1.08,2022-03-18,1830,A,71,6.1NRT,310.11,10.82,D
830,-40.98614,-73.60655,306.14,2.08,1.4,2022-03-18,1826,A,60,6.1NRT,289.81,21.84,D
831,-40.98764,-73.61099,308.53,2.08,1.4,2022-03-18,1826,A,67,6.1NRT,289.93,28.29,D
834,-40.512640000000005,-73.11511999999999,312.33,1.92,1.35,2022-03-18,1826,A,71,6.1NRT,295.07,21.87,D
835,-40.50028,-73.11674000000001,316.21,1.92,1.35,2022-03-18,1826,A,75,6.1NRT,294.84,30.05,D
836,-40.50809,-73.09943,309.52,1.91,1.35,2022-03-18,1826,A,66,6.1NRT,294.43,17.65,D
837,-40.51001,-73.12234000000001,320.29,1.92,1.35,2022-03-18,1826,A,79,6.1NRT,295.71,41.18,D
838,-40.20187,-72.76987,352.44,1.82,1.32,2022-03-18,1826,A,97,6.1NRT,299.07,152.56,D
839,-40.20363,-72.79169,332.18,1.82,1.32,2022-03-18,1826,A,53,6.1NRT,297.7,65.19,D
840,-40.1979,-72.77521999999999,347.81,1.82,1.32,2022-03-18,1826,A,95,6.1NRT,298.0,127.59,D
841,-40.05214,-72.84713,347.81,1.83,1.32,2022-03-18,1828,A,95,6.1NRT,293.12,136.23,D
842,-40.053979999999996,-72.86955,330.95,1.83,1.33,2022-03-18,1828,A,86,6.1NRT,295.59,69.34,D
843,-40.04841,-72.85268,340.69,1.83,1.32,2022-03-18,1828,A,92,6.1NRT,293.41,104.53,D
844,-40.05036,-72.87483,316.42,1.83,1.33,2022-03-18,1828,A,75,6.1NRT,294.64,31.19,D
845,-39.63573,-73.11277,306.87,1.87,1.34,2022-03-18,1828,A,62,6.1NRT,295.25,11.93,D
846,-39.12343,-72.4125,321.0,1.68,1.27,2022-03-18,1828,A,78,6.1NRT,300.52,30.8,D
847,-39.13127,-72.63512,391.69,1.73,1.29,2022-03-18,1828,A,100,6.1NRT,304.27,454.4,D
848,-39.13304,-72.65545999999999,341.99,1.74,1.29,2022-03-18,1828,A,92,6.1NRT,302.39,97.93,D
849,-39.125370000000004,-72.64094,314.17,1.73,1.29,2022-03-18,1828,A,69,6.1NRT,299.8,19.72,D
850,-38.93711,-72.35294,319.58,1.66,1.27,2022-03-18,1828,A,75,6.1NRT,301.62,23.94,D
851,-38.91336,-72.21985,351.14,1.63,1.26,2022-03-18,1828,A,96,6.1NRT,297.69,125.48,D
852,-38.91509,-72.2389,366.43,1.63,1.26,2022-03-18,1828,A,100,6.1NRT,303.21,207.01,D
853,-38.90425,-72.37778,315.58,1.66,1.27,2022-03-18,1828,A,70,6.1NRT,300.99,16.04,D
854,-38.89499,-72.36452,333.37,1.66,1.27,2022-03-18,1828,A,86,6.1NRT,299.59,56.92,D
855,-38.89683,-72.3841,341.15,1.66,1.27,2022-03-18,1828,A,91,6.1NRT,301.69,81.68,D
856,-38.88346,-72.36627,324.47,1.66,1.27,2022-03-18,1828,A,79,6.1NRT,299.75,35.34,D
857,-38.88528,-72.38578000000001,326.72,1.66,1.27,2022-03-18,1828,A,81,6.1NRT,301.09,39.68,D
860,-38.83064,-73.05926,323.9,1.82,1.32,2022-03-18,1828,A,80,6.1NRT,295.95,45.53,D
861,-38.832440000000005,-73.08028,306.68,1.82,1.32,2022-03-18,1828,A,34,6.1NRT,293.06,11.55,D
862,-38.6829,-72.40818,319.66,1.66,1.27,2022-03-18,1828,A,74,6.1NRT,302.32,25.5,D
863,-38.46307,-71.99557,324.23,1.56,1.23,2022-03-18,1828,A,78,6.1NRT,299.91,33.48,D
864,-38.47255,-72.47048000000001,335.69,1.66,1.27,2022-03-18,1828,A,88,6.1NRT,303.95,59.12,D
865,-38.45755,-72.43343,388.07,1.65,1.26,2022-03-18,1828,A,100,6.1NRT,309.47,375.52,D
866,-38.459270000000004,-72.4527,391.85,1.66,1.27,2022-03-18,1828,A,100,6.1NRT,309.35,415.28,D
867,-38.47571,-72.4771,328.87,1.66,1.27,2022-03-18,1828,A,73,6.1NRT,303.6,36.62,D
868,-38.46048,-72.44001,405.05,1.65,1.26,2022-03-18,1828,A,100,6.1NRT,312.14,574.65,D
869,-38.462309999999995,-72.45929,351.02,1.66,1.27,2022-03-18,1828,A,96,6.1NRT,304.78,112.9,D
870,-38.44896,-72.44171,337.75,1.65,1.26,2022-03-18,1828,A,89,6.1NRT,303.35,65.08,D
871,-38.45078,-72.461,320.69,1.66,1.27,2022-03-18,1828,A,39,6.1NRT,300.96,19.95,D
872,-38.45261,-72.48040999999999,321.51,1.66,1.27,2022-03-18,1828,A,39,6.1NRT,305.97,22.03,D
873,-38.44107,-72.4822,332.14,1.66,1.27,2022-03-18,1828,A,83,6.1NRT,304.95,48.27,D
874,-38.46018,-72.81976999999999,331.5,1.74,1.29,2022-03-18,1828,A,85,6.1NRT,301.99,56.12,D
875,-38.44839,-72.82159,318.54,1.74,1.29,2022-03-18,1828,A,62,6.1NRT,303.42,24.38,D
876,-38.3844,-72.37366,317.82,1.64,1.26,2022-03-18,1828,A,28,6.1NRT,304.83,12.07,D
877,-38.37293,-72.37531,354.51,1.64,1.26,2022-03-18,1828,A,97,6.1NRT,303.64,127.97,D
878,-38.37467,-72.39446,357.2,1.64,1.26,2022-03-18,1828,A,98,6.1NRT,309.05,141.47,D
879,-38.36148,-72.37711999999999,347.12,1.64,1.26,2022-03-18,1828,A,94,6.1NRT,303.07,96.16,D
880,-38.3632,-72.39624,346.62,1.64,1.26,2022-03-18,1828,A,94,6.1NRT,303.87,93.94,D
881,-38.36486,-72.38158,382.71,1.64,1.26,2022-03-18,1828,A,100,6.1NRT,306.49,320.22,D
882,-38.366690000000006,-72.40068000000001,347.15,1.64,1.26,2022-03-18,1828,A,94,6.1NRT,307.16,97.54,D
883,-38.265370000000004,-72.53943000000001,341.61,1.67,1.27,2022-03-18,1828,A,91,6.1NRT,303.14,82.04,D
884,-38.267179999999996,-72.55879,328.4,1.67,1.27,2022-03-18,1828,A,83,6.1NRT,304.04,40.53,D
885,-38.03818,-72.54637,315.88,1.66,1.27,2022-03-18,1828,A,40,6.1NRT,303.47,16.29,D
887,-35.601009999999995,-71.73795,313.49,1.39,1.17,2022-03-18,1828,A,39,6.1NRT,302.9,6.3,D
888,-35.34825,-71.27205,323.99,1.31,1.13,2022-03-18,1828,A,73,6.1NRT,301.68,20.68,D
889,-35.34983,-71.28664,337.12,1.31,1.13,2022-03-18,1828,A,88,6.1NRT,306.38,45.71,D
890,-35.352509999999995,-71.27691999999999,333.65,1.31,1.13,2022-03-18,1828,A,85,6.1NRT,302.69,38.09,D
891,-35.35416,-71.29148,323.19,1.31,1.13,2022-03-18,1828,A,71,6.1NRT,307.11,18.94,D
965,-33.15334,-71.68603,324.26,1.39,1.17,2022-03-19,347,T,100,6.1NRT,276.73,41.62,N
966,-33.14271,-71.68757,301.15,1.39,1.17,2022-03-19,347,T,38,6.1NRT,274.95,13.4,N
1069,-38.272529999999996,-72.68268,335.13,1.01,1.01,2022-03-19,1450,T,89,6.1NRT,289.09,35.28,D
1070,-38.27413,-72.67112,319.16,1.01,1.01,2022-03-19,1450,T,79,6.1NRT,289.49,16.29,D
1074,-17.48985,-71.35218,324.33,1.24,1.11,2022-03-19,1444,T,0,6.1NRT,299.86,13.7,D
1168,-23.824370000000002,-70.31711999999999,327.14,1.01,1.0,2022-03-19,1446,T,61,6.1NRT,313.92,7.58,D
1172,-33.14646,-71.68611999999999,304.84,1.0,1.0,2022-03-19,1448,T,36,6.1NRT,272.74,4.13,D
1173,-33.15548,-71.688,343.11,1.0,1.0,2022-03-19,1448,T,61,6.1NRT,280.71,46.47,D
1174,-36.57058,-72.23493,328.57,1.01,1.01,2022-03-19,1448,T,85,6.1NRT,298.28,22.73,D
1368,-38.80405,-73.01286,315.65,1.25,1.11,2022-03-19,1913,A,64,6.1NRT,295.5,13.49,D
1369,-38.17709,-73.19799,364.92,1.26,1.12,2022-03-19,1913,A,100,6.1NRT,298.09,139.57,D
1805,-32.75566,-71.46909000000001,315.33,1.18,1.08,2022-03-20,614,A,91,6.1NRT,281.04,21.9,N
