,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
2873,-17.130879999999998,-71.77081,319.22,1.45,1.19,2022-05-25,1512,T,38,6.1NRT,299.25,16.5,D
3301,-37.408559999999994,-72.56107,301.59,2.97,1.64,2022-05-25,1934,A,48,6.1NRT,283.26,33.56,D
3502,-32.80128,-70.95092,315.98,1.01,1.01,2022-05-26,321,T,92,6.1NRT,280.31,18.57,N
3748,-49.197959999999995,-69.96613,317.59,1.02,1.01,2022-05-26,1427,T,78,6.1NRT,274.8,21.09,D
4041,-36.41563,-72.61354,300.06,1.19,1.09,2022-05-26,1841,A,25,6.1NRT,278.96,8.54,D
4042,-35.85347,-72.00584,311.65,1.11,1.05,2022-05-26,1841,A,72,6.1NRT,277.94,14.49,D
4043,-35.85503,-72.01825,304.56,1.11,1.05,2022-05-26,1841,A,59,6.1NRT,279.63,8.77,D
4044,-35.33661,-72.1573,302.05,1.12,1.05,2022-05-26,1841,A,44,6.1NRT,279.2,8.39,D
4045,-35.33248,-72.15111999999999,330.04,1.11,1.05,2022-05-26,1841,A,83,6.1NRT,278.97,37.27,D
4046,-35.28246,-72.06161,335.69,1.1,1.05,2022-05-26,1841,A,87,6.1NRT,284.01,45.33,D
4047,-35.28392,-72.07339,313.96,1.11,1.05,2022-05-26,1841,A,60,6.1NRT,282.61,17.11,D
4050,-37.59657,-71.97793,301.58,1.15,1.07,2022-05-26,1838,A,48,6.1NRT,281.84,8.8,D
4457,-23.82701,-70.31224,312.57,1.39,1.17,2022-05-27,1501,T,59,6.1NRT,301.07,7.97,D
4882,-37.42942,-73.37052,307.63,2.07,1.4,2022-05-28,306,T,72,6.1NRT,274.45,38.4,N
5667,-37.219840000000005,-71.814,301.8,1.62,1.25,2022-05-28,1826,A,49,6.1NRT,278.47,16.38,D
5668,-37.222640000000006,-71.81891999999999,300.2,1.62,1.25,2022-05-28,1826,A,31,6.1NRT,278.75,13.85,D
5962,-37.43114,-73.38289,305.53,1.17,1.08,2022-05-29,349,T,65,6.1NRT,274.59,14.17,N
5963,-37.421490000000006,-73.38543,301.54,1.17,1.08,2022-05-29,349,T,42,6.1NRT,273.9,11.08,N
6212,-32.76218,-71.48035,313.72,1.08,1.04,2022-05-29,1452,T,0,6.1NRT,286.27,14.59,D
6213,-32.763690000000004,-71.4688,307.57,1.08,1.04,2022-05-29,1452,T,62,6.1NRT,287.15,9.57,D
6269,-17.49074,-71.34969,325.42,1.06,1.03,2022-05-29,1448,T,57,6.1NRT,302.94,17.48,D
6519,-37.43274,-73.37883000000001,325.84,1.18,1.08,2022-05-29,1908,A,84,6.1NRT,282.15,33.16,D
6520,-37.43504,-73.39203,357.97,1.18,1.08,2022-05-29,1908,A,99,6.1NRT,282.68,105.74,D
6521,-37.42539,-73.39468000000001,314.01,1.18,1.08,2022-05-29,1908,A,74,6.1NRT,281.71,19.85,D
6522,-36.955709999999996,-72.10651999999999,301.18,1.37,1.16,2022-05-29,1908,A,45,6.1NRT,272.94,13.3,D
6523,-35.82033,-72.49863,310.78,1.38,1.16,2022-05-29,1910,A,70,6.1NRT,281.68,21.12,D
7265,-35.08719,-72.14305999999999,323.98,2.54,1.53,2022-05-30,1815,A,83,6.1NRT,283.23,94.63,D
7266,-35.08939,-72.17399999999999,304.73,2.55,1.54,2022-05-30,1815,A,45,6.1NRT,286.08,33.06,D
7267,-35.096759999999996,-72.14782,318.99,2.54,1.53,2022-05-30,1815,A,75,6.1NRT,283.14,73.18,D
7268,-35.08275,-72.14876,308.07,2.54,1.53,2022-05-30,1815,A,41,6.1NRT,283.49,36.05,D
7274,-34.40344,-71.5881,318.12,2.29,1.47,2022-05-30,1815,A,78,6.1NRT,288.5,55.44,D
7275,-34.40761,-71.59489,306.06,2.29,1.47,2022-05-30,1815,A,63,6.1NRT,288.43,24.52,D
7276,-34.39427,-71.59635,302.02,2.29,1.47,2022-05-30,1815,A,41,6.1NRT,288.83,16.04,D
7277,-34.114740000000005,-70.46396,305.13,1.93,1.36,2022-05-30,1815,A,57,6.1NRT,291.13,17.68,D
7314,-37.65194,-72.29047,310.71,2.76,1.59,2022-05-30,1813,A,70,6.1NRT,284.47,55.66,D
7315,-37.35975,-73.3727,304.25,3.21,1.7,2022-05-30,1813,A,58,6.1NRT,282.22,49.77,D
