,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
382,-23.782629999999997,-70.31992,306.58,0.4,0.44,2022-01-08,527,N,nominal,2.0NRT,286.71,0.82,N
383,-23.82135,-70.31626999999999,318.69,0.4,0.44,2022-01-08,527,N,nominal,2.0NRT,289.06,2.01,N
384,-23.82541,-70.31711999999999,317.95,0.4,0.44,2022-01-08,527,N,nominal,2.0NRT,288.67,2.01,N
1033,-27.35728,-70.22199,297.22,0.51,0.41,2022-01-08,529,N,nominal,2.0NRT,287.09,0.66,N
1073,-33.29412,-70.72906,329.64,0.45,0.39,2022-01-08,531,N,nominal,2.0NRT,293.13,3.58,N
1074,-34.10399,-70.45795,333.78,0.43,0.38,2022-01-08,531,N,nominal,2.0NRT,292.19,7.08,N
1075,-34.10484,-70.4533,311.51,0.43,0.38,2022-01-08,531,N,nominal,2.0NRT,290.73,7.08,N
1076,-34.107440000000004,-70.45904,332.82,0.43,0.38,2022-01-08,531,N,nominal,2.0NRT,289.45,5.14,N
1077,-34.108290000000004,-70.45437,307.52,0.43,0.38,2022-01-08,531,N,nominal,2.0NRT,289.48,5.14,N
1078,-34.37218,-70.85840999999999,328.84,0.44,0.38,2022-01-08,531,N,nominal,2.0NRT,289.0,2.53,N
1080,-35.82721,-72.42713,326.75,0.48,0.4,2022-01-08,531,N,nominal,2.0NRT,301.06,45.69,N
1081,-36.86699,-71.37848000000001,314.99,0.43,0.38,2022-01-08,531,N,nominal,2.0NRT,286.03,2.61,N
1082,-36.73847,-73.12420999999999,305.52,0.5,0.41,2022-01-08,531,N,nominal,2.0NRT,289.71,1.26,N
1083,-36.745909999999995,-73.1265,312.96,0.5,0.41,2022-01-08,531,N,nominal,2.0NRT,289.91,1.51,N
1100,-37.80982,-73.29012,307.96,0.49,0.4,2022-01-08,531,N,nominal,2.0NRT,284.84,1.31,N
1951,-40.132690000000004,-71.21573000000001,330.16,0.37,0.58,2022-01-08,1751,N,nominal,2.0NRT,294.66,4.24,D
1958,-38.542759999999994,-72.4242,326.88,0.41,0.61,2022-01-08,1751,N,low,2.0NRT,301.58,2.62,D
1961,-38.43224,-71.93514,327.54,0.39,0.59,2022-01-08,1751,N,nominal,2.0NRT,297.83,1.03,D
1962,-38.2437,-72.32703000000001,327.08,0.41,0.6,2022-01-08,1751,N,low,2.0NRT,301.64,3.63,D
2133,-34.10654,-70.45738,349.34,0.59,0.53,2022-01-08,1753,N,nominal,2.0NRT,310.71,14.22,D
5866,-32.80373,-70.95049,340.6,0.61,0.53,2022-01-08,1753,N,nominal,2.0NRT,301.18,7.21,D
5867,-32.80428,-70.9574,330.53,0.61,0.53,2022-01-08,1753,N,nominal,2.0NRT,302.77,4.5,D
6622,-27.414690000000004,-70.26075,347.06,0.48,0.48,2022-01-08,1756,N,nominal,2.0NRT,315.43,9.26,D
6938,-23.8253,-70.3167,344.56,0.44,0.46,2022-01-08,1756,N,nominal,2.0NRT,310.34,9.51,D
7059,-17.49509,-71.35579,345.41,0.43,0.46,2022-01-08,1758,N,nominal,2.0NRT,305.08,17.07,D
7213,-34.44702,-70.6542,335.5,0.62,0.71,2022-01-08,1934,N,nominal,2.0NRT,304.42,4.38,D
7214,-34.44508,-70.6574,333.1,0.62,0.71,2022-01-08,1934,N,low,2.0NRT,303.81,6.58,D
7215,-34.10488,-70.45741,344.83,0.64,0.72,2022-01-08,1934,N,nominal,2.0NRT,303.41,7.01,D
7216,-34.10474,-70.46281,348.38,0.64,0.72,2022-01-08,1934,N,nominal,2.0NRT,304.52,10.88,D
7540,-34.10472,-70.45613,333.99,0.47,0.48,2022-01-09,514,N,nominal,2.0NRT,288.9,5.55,N
7541,-34.10756,-70.45945999999999,320.1,0.47,0.48,2022-01-09,514,N,nominal,2.0NRT,287.46,3.78,N
7981,-23.82089,-70.31698,324.41,0.38,0.59,2022-01-09,510,N,nominal,2.0NRT,287.48,1.78,N
7982,-23.82631,-70.31821,299.21,0.38,0.59,2022-01-09,510,N,nominal,2.0NRT,286.53,1.78,N
8205,-27.41487,-70.25764000000001,314.38,0.63,0.54,2022-01-09,510,N,nominal,2.0NRT,287.76,4.38,N
9115,-23.82104,-70.31564,307.76,0.76,0.77,2022-01-09,650,N,nominal,2.0NRT,284.1,2.4,N
13602,-23.82537,-70.31609,336.23,0.44,0.62,2022-01-09,1738,N,nominal,2.0NRT,302.76,2.36,D
13648,-18.20521,-70.48163000000001,332.13,0.39,0.59,2022-01-09,1741,N,nominal,2.0NRT,295.7,1.37,D
13649,-18.20678,-70.48375,330.4,0.39,0.59,2022-01-09,1741,N,nominal,2.0NRT,295.83,1.81,D
13650,-17.49063,-71.35157,367.0,0.43,0.62,2022-01-09,1741,N,high,2.0NRT,299.32,10.31,D
13691,-36.25528,-70.84583,367.0,0.6,0.7,2022-01-09,1734,N,high,2.0NRT,313.33,15.53,D
13692,-36.255109999999995,-70.83834,337.26,0.6,0.7,2022-01-09,1734,N,nominal,2.0NRT,308.84,15.53,D
13693,-36.25829,-70.83998000000001,367.0,0.6,0.7,2022-01-09,1734,N,high,2.0NRT,316.19,25.14,D
13702,-35.5663,-71.65171,367.0,0.65,0.73,2022-01-09,1734,N,high,2.0NRT,300.14,23.32,D
13703,-35.567809999999994,-71.65227,367.0,0.65,0.73,2022-01-09,1734,N,high,2.0NRT,299.73,16.72,D
14030,-42.64011,-73.51042,327.89,0.5,0.41,2022-01-09,1914,N,nominal,2.0NRT,293.03,2.25,D
14039,-36.25806,-70.84016,344.51,0.62,0.54,2022-01-09,1914,N,nominal,2.0NRT,316.81,7.15,D
14040,-35.5697,-71.64986999999999,336.06,0.58,0.52,2022-01-09,1914,N,nominal,2.0NRT,301.44,4.99,D
14041,-35.56495,-71.6515,344.61,0.58,0.52,2022-01-09,1914,N,nominal,2.0NRT,305.67,4.99,D
14042,-34.68327,-71.25134,343.6,0.32,0.54,2022-01-09,1917,N,nominal,2.0NRT,301.06,2.73,D
14043,-34.105,-70.46034,367.0,0.36,0.58,2022-01-09,1917,N,high,2.0NRT,302.51,9.0,D
14526,-32.76023,-71.47901999999999,324.94,0.51,0.66,2022-01-10,453,N,nominal,2.0NRT,284.4,2.66,N
14527,-34.106609999999996,-70.46042,314.69,0.42,0.61,2022-01-10,453,N,nominal,2.0NRT,282.89,2.61,N
14528,-34.10784,-70.45573,317.81,0.42,0.61,2022-01-10,453,N,nominal,2.0NRT,282.01,2.61,N
14529,-34.102990000000005,-70.45354,298.81,0.42,0.61,2022-01-10,453,N,nominal,2.0NRT,282.93,1.85,N
14530,-34.10815,-70.45703,329.99,0.42,0.61,2022-01-10,453,N,nominal,2.0NRT,281.85,1.85,N
14534,-36.74385,-73.12897,298.4,0.49,0.65,2022-01-10,455,N,nominal,2.0NRT,287.09,1.07,N
14554,-39.35839,-71.58697,347.7,0.35,0.57,2022-01-10,455,N,nominal,2.0NRT,286.02,3.56,N
14555,-39.35743,-71.5906,319.5,0.35,0.57,2022-01-10,455,N,nominal,2.0NRT,286.04,3.56,N
14556,-39.35577,-71.58792,324.88,0.35,0.57,2022-01-10,455,N,nominal,2.0NRT,286.06,1.78,N
14557,-39.36115,-71.58918,351.28,0.35,0.57,2022-01-10,455,N,nominal,2.0NRT,286.29,4.39,N
15423,-23.823729999999998,-70.31674,325.41,0.38,0.59,2022-01-10,631,N,nominal,2.0NRT,287.98,2.04,N
15424,-23.8241,-70.31277,310.57,0.38,0.59,2022-01-10,631,N,nominal,2.0NRT,284.61,2.04,N
15425,-23.82297,-70.31454000000001,334.69,0.38,0.59,2022-01-10,631,N,nominal,2.0NRT,288.38,3.58,N
15426,-23.82263,-70.31855,302.52,0.38,0.59,2022-01-10,631,N,nominal,2.0NRT,285.76,2.77,N
15428,-32.75832,-71.47791,327.79,0.4,0.6,2022-01-10,633,N,nominal,2.0NRT,285.42,3.09,N
15429,-32.75861,-71.47348000000001,323.03,0.4,0.6,2022-01-10,633,N,nominal,2.0NRT,283.02,3.09,N
15430,-32.804359999999996,-70.95226,302.28,0.43,0.62,2022-01-10,633,N,nominal,2.0NRT,284.49,1.28,N
15431,-32.76054,-71.47507,348.92,0.4,0.6,2022-01-10,633,N,nominal,2.0NRT,285.04,4.4,N
15432,-32.76027,-71.47945,296.1,0.4,0.6,2022-01-10,633,N,nominal,2.0NRT,285.8,3.89,N
15433,-34.102270000000004,-70.45827,322.57,0.47,0.64,2022-01-10,633,N,nominal,2.0NRT,284.69,7.25,N
15434,-34.10838,-70.45721,367.0,0.47,0.64,2022-01-10,633,N,high,2.0NRT,285.49,7.25,N
15435,-34.10864,-70.45206,308.2,0.47,0.64,2022-01-10,633,N,nominal,2.0NRT,284.48,7.67,N
15436,-36.739129999999996,-73.12138,304.24,0.35,0.57,2022-01-10,635,N,nominal,2.0NRT,287.35,0.8,N
15437,-36.744209999999995,-73.12586999999999,316.23,0.35,0.57,2022-01-10,635,N,nominal,2.0NRT,287.56,1.12,N
15438,-36.74713,-73.12640999999999,317.17,0.35,0.57,2022-01-10,635,N,nominal,2.0NRT,287.31,1.44,N
