,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
1292,-17.4899,-71.3611,318.52,0.57,0.43,2022-03-23,540,N,nominal,2.0NRT,278.12,3.36,N
1293,-17.491329999999998,-71.35673,326.11,0.57,0.43,2022-03-23,540,N,nominal,2.0NRT,278.84,4.97,N
1326,-23.77799,-70.31998,298.04,0.43,0.38,2022-03-23,540,N,nominal,2.0NRT,284.2,0.62,N
1327,-23.78148,-70.32068000000001,296.72,0.43,0.38,2022-03-23,540,N,nominal,2.0NRT,283.66,0.68,N
1328,-23.78497,-70.32136,303.21,0.43,0.38,2022-03-23,540,N,nominal,2.0NRT,282.06,0.68,N
1329,-23.82199,-70.31583,333.17,0.42,0.38,2022-03-23,540,N,nominal,2.0NRT,287.24,4.08,N
1330,-23.82476,-70.32065,330.59,0.43,0.38,2022-03-23,540,N,nominal,2.0NRT,286.15,3.41,N
1331,-23.82548,-70.31652,327.37,0.42,0.38,2022-03-23,540,N,nominal,2.0NRT,286.08,4.06,N
1333,-27.414,-70.26043,345.63,0.4,0.37,2022-03-23,542,N,nominal,2.0NRT,288.16,3.74,N
1334,-27.41468,-70.25639,303.25,0.4,0.37,2022-03-23,542,N,nominal,2.0NRT,285.81,3.74,N
1335,-27.417379999999998,-70.26115,305.05,0.4,0.37,2022-03-23,542,N,nominal,2.0NRT,285.45,1.51,N
1344,-32.8015,-70.95173,322.66,0.39,0.36,2022-03-23,544,N,nominal,2.0NRT,285.55,2.49,N
1345,-33.14971,-70.83312,298.82,0.39,0.36,2022-03-23,544,N,nominal,2.0NRT,285.65,0.62,N
1346,-33.29554,-70.72788,325.62,0.38,0.36,2022-03-23,544,N,nominal,2.0NRT,287.23,2.12,N
1347,-33.3627,-70.81463000000001,309.96,0.38,0.36,2022-03-23,544,N,nominal,2.0NRT,283.88,1.04,N
1351,-34.10416,-70.45596,317.64,0.38,0.36,2022-03-23,544,N,nominal,2.0NRT,282.22,1.26,N
1352,-34.10481,-70.45177,295.88,0.38,0.36,2022-03-23,544,N,nominal,2.0NRT,282.67,0.57,N
1353,-34.107490000000006,-70.4567,334.87,0.38,0.36,2022-03-23,544,N,nominal,2.0NRT,285.46,9.0,N
1354,-34.11139,-70.67371,319.63,0.38,0.36,2022-03-23,544,N,nominal,2.0NRT,282.96,1.26,N
1355,-34.15097,-70.84558,327.54,0.38,0.36,2022-03-23,544,N,nominal,2.0NRT,282.39,1.7,N
1356,-34.154959999999996,-70.84215999999999,300.62,0.38,0.36,2022-03-23,544,N,nominal,2.0NRT,281.05,0.38,N
1358,-38.08273,-72.24521999999999,332.06,0.38,0.36,2022-03-23,544,N,nominal,2.0NRT,283.74,5.45,N
1756,-34.10722,-70.45509,344.73,0.4,0.44,2022-03-23,1806,N,nominal,2.0NRT,301.71,4.24,D
1758,-32.802,-70.95309,340.85,0.41,0.45,2022-03-23,1806,N,nominal,2.0NRT,303.43,10.7,D
1759,-32.760490000000004,-71.47816,337.61,0.44,0.46,2022-03-23,1806,N,nominal,2.0NRT,302.89,6.65,D
1760,-32.128820000000005,-70.69631,330.74,0.39,0.44,2022-03-23,1806,N,low,2.0NRT,301.83,1.3,D
1766,-27.41964,-70.25784,344.57,0.49,0.4,2022-03-23,1809,N,nominal,2.0NRT,309.51,8.51,D
1791,-23.82454,-70.3163,345.72,0.46,0.39,2022-03-23,1809,N,nominal,2.0NRT,316.36,8.63,D
1854,-17.49839,-71.35965999999999,332.02,0.44,0.38,2022-03-23,1811,N,low,2.0NRT,306.13,2.08,D
1906,-49.24928,-69.91866999999999,339.8,0.54,0.51,2022-03-23,1802,N,nominal,2.0NRT,291.67,12.55,D
1911,-37.65813,-73.54999000000001,326.73,0.32,0.54,2022-03-23,1804,N,nominal,2.0NRT,289.37,3.75,D
1914,-35.52365,-69.57073000000001,342.84,0.56,0.43,2022-03-23,1806,N,nominal,2.0NRT,305.06,17.99,D
1915,-35.51965,-69.57134,345.18,0.56,0.43,2022-03-23,1806,N,nominal,2.0NRT,305.26,17.99,D
1916,-35.52272,-69.57218,343.05,0.56,0.43,2022-03-23,1806,N,nominal,2.0NRT,309.9,45.56,D
7603,-49.37753,-69.65644,328.14,0.35,0.57,2022-03-23,1942,N,nominal,2.0NRT,287.37,1.77,D
7604,-49.24949,-69.91518,367.0,0.35,0.56,2022-03-23,1942,N,high,2.0NRT,290.69,4.91,D
7605,-49.24953,-69.9106,333.65,0.35,0.56,2022-03-23,1942,N,nominal,2.0NRT,287.17,3.81,D
7606,-49.25088,-69.91521,349.12,0.35,0.56,2022-03-23,1942,N,nominal,2.0NRT,290.76,3.81,D
7723,-32.801840000000006,-70.95231,308.11,0.55,0.43,2022-03-24,523,N,nominal,2.0NRT,284.1,1.6,N
7724,-32.75757,-71.47745,339.01,0.39,0.44,2022-03-24,523,N,nominal,2.0NRT,285.03,8.25,N
7725,-32.76157,-71.47858000000001,338.64,0.39,0.44,2022-03-24,523,N,nominal,2.0NRT,283.06,8.25,N
7726,-33.36068,-70.81326999999999,296.16,0.53,0.42,2022-03-24,523,N,nominal,2.0NRT,282.07,0.92,N
7727,-33.60576,-71.10818,313.97,0.54,0.42,2022-03-24,523,N,nominal,2.0NRT,281.53,1.5,N
7729,-34.103640000000006,-70.45583,313.06,0.5,0.41,2022-03-24,525,N,nominal,2.0NRT,279.38,2.01,N
7730,-34.1073,-70.45719,336.82,0.5,0.41,2022-03-24,525,N,nominal,2.0NRT,280.96,7.39,N
7733,-36.59451,-72.59563,302.2,0.56,0.43,2022-03-24,525,N,nominal,2.0NRT,281.85,1.19,N
7734,-36.866620000000005,-71.38101999999999,303.24,0.49,0.4,2022-03-24,525,N,nominal,2.0NRT,268.25,1.48,N
7735,-36.73648,-73.12294,298.32,0.39,0.44,2022-03-24,525,N,nominal,2.0NRT,281.91,0.85,N
8055,-23.78582,-70.32049,302.03,0.49,0.49,2022-03-24,523,N,nominal,2.0NRT,282.93,2.0,N
8056,-23.82537,-70.31567,332.55,0.49,0.49,2022-03-24,523,N,nominal,2.0NRT,287.28,4.77,N
8061,-27.41623,-70.26123,305.72,0.42,0.45,2022-03-24,523,N,nominal,2.0NRT,285.42,1.38,N
8062,-27.41713,-70.25689,297.66,0.42,0.45,2022-03-24,523,N,nominal,2.0NRT,286.92,0.73,N
