,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
122,-32.800340000000006,-70.95129,328.48,0.55,0.42,2022-01-19,525,N,nominal,2.0NRT,285.66,3.9,N
123,-32.80422,-70.95238,322.84,0.55,0.42,2022-01-19,525,N,nominal,2.0NRT,285.68,3.9,N
124,-32.80292,-70.95307,338.19,0.55,0.42,2022-01-19,525,N,nominal,2.0NRT,287.02,7.21,N
125,-32.75842,-71.47495,337.75,0.39,0.44,2022-01-19,525,N,nominal,2.0NRT,283.01,2.99,N
126,-32.762409999999996,-71.4761,302.41,0.39,0.44,2022-01-19,525,N,nominal,2.0NRT,280.2,0.65,N
127,-32.92897,-71.50480999999999,297.3,0.39,0.44,2022-01-19,527,N,nominal,2.0NRT,286.7,1.07,N
128,-33.29465,-70.72851999999999,325.17,0.52,0.42,2022-01-19,527,N,nominal,2.0NRT,288.62,3.7,N
129,-33.68646,-70.73199,313.06,0.52,0.41,2022-01-19,527,N,nominal,2.0NRT,282.92,2.75,N
130,-33.69023,-70.73317,327.48,0.52,0.41,2022-01-19,527,N,nominal,2.0NRT,284.6,2.75,N
131,-34.1036,-70.45673000000001,329.77,0.5,0.41,2022-01-19,527,N,nominal,2.0NRT,283.46,2.27,N
132,-34.104620000000004,-70.45142,297.98,0.5,0.41,2022-01-19,527,N,nominal,2.0NRT,283.63,2.27,N
133,-34.10392,-70.45227,297.22,0.49,0.41,2022-01-19,527,N,nominal,2.0NRT,283.34,1.16,N
134,-34.10757,-70.45361,326.48,0.49,0.41,2022-01-19,527,N,nominal,2.0NRT,285.99,6.82,N
135,-34.10651,-70.45899,319.35,0.5,0.41,2022-01-19,527,N,nominal,2.0NRT,284.33,6.65,N
136,-36.86572,-71.38083,318.94,0.49,0.4,2022-01-19,527,N,nominal,2.0NRT,274.14,2.88,N
137,-37.906620000000004,-72.21458,303.09,0.51,0.41,2022-01-19,527,N,nominal,2.0NRT,275.27,1.08,N
138,-37.91043,-72.21556,303.29,0.51,0.41,2022-01-19,527,N,nominal,2.0NRT,274.6,1.08,N
139,-37.90789,-72.21526,313.39,0.51,0.41,2022-01-19,527,N,nominal,2.0NRT,276.33,1.34,N
1665,-23.77938,-70.31773000000001,300.33,0.49,0.49,2022-01-19,522,N,nominal,2.0NRT,287.91,1.09,N
1666,-23.78385,-70.31877,301.12,0.49,0.49,2022-01-19,522,N,nominal,2.0NRT,286.73,1.09,N
1670,-23.82161,-70.31727,328.08,0.49,0.49,2022-01-19,522,N,nominal,2.0NRT,289.14,3.93,N
1671,-23.82258,-70.31251999999999,298.9,0.49,0.49,2022-01-19,522,N,nominal,2.0NRT,286.51,1.89,N
1879,-27.4134,-70.26234000000001,330.57,0.42,0.45,2022-01-19,525,N,nominal,2.0NRT,288.43,3.38,N
1880,-28.47963,-71.24736,303.01,0.45,0.47,2022-01-19,525,N,nominal,2.0NRT,289.42,1.28,N
3000,-52.35484,-70.04775,351.12,0.46,0.63,2022-01-19,1741,N,nominal,2.0NRT,300.81,8.46,D
3014,-38.25137,-73.43255,331.74,0.57,0.69,2022-01-19,1745,N,nominal,2.0NRT,291.9,1.0,D
3015,-35.66617,-71.5264,332.64,0.43,0.62,2022-01-19,1745,N,nominal,2.0NRT,302.34,2.42,D
3016,-35.66673,-71.5267,330.55,0.43,0.62,2022-01-19,1745,N,nominal,2.0NRT,302.26,3.0,D
3019,-34.10751,-70.45775,350.33,0.37,0.58,2022-01-19,1747,N,nominal,2.0NRT,309.39,3.81,D
3031,-33.060590000000005,-71.46375,337.49,0.41,0.6,2022-01-19,1747,N,nominal,2.0NRT,304.57,7.87,D
3032,-33.06086,-71.46852,352.72,0.41,0.6,2022-01-19,1747,N,nominal,2.0NRT,303.18,6.4,D
3033,-33.065509999999996,-71.46719,367.0,0.41,0.6,2022-01-19,1747,N,high,2.0NRT,304.01,3.7,D
3034,-33.05979,-71.46722,330.67,0.41,0.6,2022-01-19,1747,N,nominal,2.0NRT,302.59,3.7,D
3035,-32.99579,-71.26229000000001,333.23,0.4,0.6,2022-01-19,1747,N,low,2.0NRT,303.74,5.29,D
3039,-32.08084,-71.1799,332.46,0.38,0.59,2022-01-19,1747,N,low,2.0NRT,306.1,1.33,D
4066,-27.417820000000003,-70.25631,344.32,0.61,0.53,2022-01-19,1749,N,nominal,2.0NRT,310.61,11.46,D
5261,-23.82534,-70.31683000000001,344.95,0.56,0.51,2022-01-19,1749,N,nominal,2.0NRT,309.04,8.85,D
5383,-17.95476,-70.24664,339.99,0.47,0.48,2022-01-19,1751,N,nominal,2.0NRT,302.61,5.8,D
5384,-17.9556,-70.24540999999999,341.95,0.47,0.48,2022-01-19,1751,N,nominal,2.0NRT,302.81,5.36,D
7584,-42.98003,-73.70226,333.82,0.44,0.46,2022-01-19,1925,N,nominal,2.0NRT,291.05,2.49,D
7585,-35.9189,-71.72385,333.28,0.41,0.61,2022-01-19,1927,N,nominal,2.0NRT,299.78,1.48,D
7586,-35.68806,-71.5566,367.0,0.42,0.61,2022-01-19,1927,N,high,2.0NRT,304.72,8.61,D
7587,-35.6893,-71.56121999999999,349.63,0.42,0.61,2022-01-19,1927,N,nominal,2.0NRT,305.32,8.61,D
7588,-35.68253,-71.55882,367.0,0.42,0.61,2022-01-19,1927,N,high,2.0NRT,318.31,30.69,D
7589,-35.681290000000004,-71.5542,330.16,0.42,0.61,2022-01-19,1927,N,nominal,2.0NRT,301.38,15.96,D
7590,-35.68377,-71.56343000000001,348.19,0.42,0.61,2022-01-19,1927,N,nominal,2.0NRT,316.72,30.69,D
