,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
25,-34.10719,-70.45817,311.12,1.57,1.23,2022-01-13,306,T,82,6.1NRT,289.65,22.83,N
26,-34.10787,-70.46396999999999,305.45,1.57,1.23,2022-01-13,306,T,64,6.1NRT,289.39,15.2,N
150,-41.54741,-71.43794,346.6,2.21,1.44,2022-01-13,304,T,100,6.1NRT,294.93,179.09,N
151,-41.54952,-71.46844,331.95,2.22,1.44,2022-01-13,304,T,100,6.1NRT,292.62,103.11,N
152,-41.53419,-71.43867,309.47,2.21,1.44,2022-01-13,304,T,39,6.1NRT,288.96,32.79,N
153,-41.53622,-71.46837,333.43,2.22,1.44,2022-01-13,304,T,100,6.1NRT,293.31,111.8,N
154,-41.538070000000005,-71.49564000000001,306.05,2.23,1.45,2022-01-13,304,T,19,6.1NRT,287.96,24.28,N
155,-41.47582,-71.70578,302.95,2.29,1.46,2022-01-13,304,T,52,6.1NRT,289.09,23.38,N
363,-34.10777,-70.45451,301.92,2.37,1.49,2022-01-13,629,A,45,6.1NRT,287.45,23.75,N
365,-37.84613,-72.57019,308.11,1.92,1.35,2022-01-13,629,A,74,6.1NRT,287.21,24.77,N
366,-37.85852,-72.57137,311.86,1.92,1.35,2022-01-13,629,A,42,6.1NRT,287.04,29.5,N
367,-37.86047,-72.54933,313.32,1.93,1.36,2022-01-13,629,A,51,6.1NRT,287.07,32.6,N
368,-37.84918,-72.57567,311.8,1.92,1.35,2022-01-13,629,A,83,6.1NRT,287.06,30.91,N
369,-37.851009999999995,-72.55337,319.31,1.93,1.36,2022-01-13,629,A,98,6.1NRT,287.55,47.66,N
370,-37.8634,-72.55465,309.41,1.93,1.36,2022-01-13,629,A,74,6.1NRT,287.01,26.89,N
371,-37.88997,-72.53607,304.56,1.93,1.36,2022-01-13,629,A,30,6.1NRT,286.43,18.81,N
426,-41.5324,-71.44655999999999,302.61,2.48,1.52,2022-01-13,629,A,50,6.1NRT,288.04,27.53,N
427,-41.54634,-71.447,328.05,2.48,1.52,2022-01-13,629,A,100,6.1NRT,288.9,108.19,N
428,-41.547979999999995,-71.42233,304.76,2.49,1.52,2022-01-13,629,A,58,6.1NRT,286.8,31.59,N
